project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
integra,integra378,2021-07-23T00:00:00Z,mayra samaniego,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,1,1,< 1 Year,2019-12-04T00:00:00Z,4,1,3,0,1,3,3,2,5,5,3,1,1,3,2,2.4444444444444446,0.3,0,0,0.3,2.144444444444445,63775d67-8b06-4545-ac65-54cd4c64d608,NA,3,1,0,0.3333333333333333,TRUE
integra,integra378,2022-01-06T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2019-12-04T00:00:00Z,4,1,3,5,5,3,3,2,5,5,3,1,5,5,5,3.4,0.3,0,0,0.3,3.1,00f0cc88-9b26-42c4-afe5-e4f8e4ef91f9,NA,3,2,167,0.6666666666666666,TRUE
integra,integra378,2022-04-25T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2019-12-04T00:00:00Z,4,3,5,5,5,3,5,4,5,3,3,3,5,5,5,4.2,0,0,0.4,0.4,3.8000000000000003,aed0f7c4-0799-460f-b233-374573183a1d,NA,3,3,276,1,TRUE
integra,integra379,2022-05-25T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,6,0,6,3,3 – 5 Years,2019-04-18T00:00:00Z,4,1,1,1,5,3,5,2,5,5,2,1,5,3,4,3,0.6,0,0,0.6,2.4,c6f3e5fd-2c3c-46b1-869d-b82529266052,NA,1,1,0,1,FALSE
integra,integra38,2021-10-05T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,> 5 Years,2021-10-05T00:00:00Z,4,5,2,3,5,3,5,2,3,2,3,3,5,3,4,3.7,0.44999999999999996,0,0.6000000000000001,1.05,2.6500000000000004,e445ff05-bb7c-4021-95b2-793ec1b5e22b,NA,1,1,0,1,FALSE
integra,integra380,2021-07-22T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,3,NA,1 – 3 Years,2019-07-22T00:00:00Z,4,5,5,0,1,2,3,3,1,5,3,1,5,3,4,2.7777777777777777,0,0.1,0,0.1,2.6777777777777776,3570869b-6541-40c4-b3bf-a16e47bf25b6,NA,1,1,0,1,FALSE
integra,integra381,2022-05-20T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,< 1 Year,2021-01-05T00:00:00Z,4,1,3,5,1,3,1,2,5,5,3,1,5,3,4,2.7,0.3,0,0,0.3,2.4000000000000004,91345c43-79c2-4212-b7c8-25a8bed3d7af,NA,1,1,0,1,FALSE
integra,integra382,2021-11-22T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,< 1 Year,2019-01-01T00:00:00Z,4,1,3,0,5,3,3,2,5,5,3,1,5,5,5,3.2222222222222223,0.3,0,0,0.3,2.9222222222222225,f99fe4bb-86fe-4d62-8ce8-9729b1cab7f0,NA,1,1,0,1,FALSE
integra,integra383,2021-07-23T00:00:00Z,maria esther gonzalez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,2,2,< 1 Year,2019-07-21T00:00:00Z,4,3,3,0,0,3,3,2,5,5,2,1,5,1,3,2.875,0.3,0,0,0.3,2.575,34cc264b-e224-4ec6-aee1-62de28bc34dc,NA,1,1,0,1,FALSE
integra,integra384,2021-07-22T00:00:00Z,mayra samaniego,Femenino,Vía telefónica,Venezolana,Masculino,NA,Español,Pasaporte Visa Humanitaria,Español,1,NA,1,2,< 1 Year,2020-12-24T00:00:00Z,4,3,3,0,3,3,3,2,5,3,3,1,5,3,4,3.111111111111111,0.3,0,0.4,0.7,2.4111111111111114,e220165a-aa41-44f8-8a26-58d91f99ef73,NA,1,1,0,1,FALSE
integra,integra385,2021-10-27T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,2,NA,2,2,1 – 3 Years,2021-10-27T00:00:00Z,3,0,5,1,0,3,1,2,5,5,3,1,1,3,2,2.25,0,0,0,0,2.25,c1df4941-a852-4c6c-b0a9-002b9f01b445,NA,2,1,0,0.5,TRUE
integra,integra385,2022-04-25T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,Español,2,NA,2,2,1 – 3 Years,NA,5,5,5,0,5,3,5,2,3,2,5,4,5,5,5,4.333333333333333,0,0,0.6000000000000001,0.6000000000000001,3.733333333333333,1eae20b6-17a7-48ad-8afc-68cf3e245a9e,NA,2,2,180,1,TRUE
integra,integra386,2022-05-18T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2021-11-28T00:00:00Z,4,1,2,0,1,3,1,2,5,5,3,1,1,3,2,2.2222222222222223,0.44999999999999996,0,0,0.44999999999999996,1.7722222222222224,ffbd2c96-c591-45a9-b607-e9d9a5b8088b,NA,1,1,0,1,FALSE
integra,integra387,2022-05-13T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Otro / No aplica,Español,1,0,1,2,1 – 3 Years,2019-08-29T00:00:00Z,4,3,3,0,5,3,3,2,5,5,3,1,1,3,2,3.111111111111111,0.3,0,0,0.3,2.8111111111111113,d86e0cfc-ac09-4273-947b-dde1be75a444,NA,1,1,0,1,FALSE
integra,integra388,2022-05-17T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Ningún documento,Español,1,NA,2,2,1 – 3 Years,NA,3,1,5,1,3,2,3,2,5,5,3,1,1,1,1,2.3,0,0.1,0,0.1,2.1999999999999997,e839b96c-74a6-4553-be38-5c65d96b8903,NA,1,1,0,1,FALSE
integra,integra389,2021-09-16T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,2,2,2,1 – 3 Years,2019-08-18T00:00:00Z,4,5,5,0,0,3,1,2,5,5,5,1,1,3,2,3.125,0,0,0,0,3.125,efbdb6b2-04a1-4af0-87e0-a3992be28616,NA,1,1,0,1,FALSE
integra,integra39,2021-10-28T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 – 3 Years,2021-10-28T00:00:00Z,4,5,3,5,0,3,3,2,5,5,3,1,5,5,5,3.6666666666666665,0.3,0,0,0.3,3.3666666666666667,360f314c-e09d-45e8-9657-b10303651928,NA,2,1,0,0.5,TRUE
integra,integra39,2022-05-03T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2021-10-27T00:00:00Z,5,3,5,5,5,3,5,3,5,5,5,4,5,5,5,4.5,0,0,0,0,4.5,5a73b381-8bad-4682-b0db-665fa7586243,NA,2,2,187,1,TRUE
integra,integra390,2022-04-18T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,1,NA,3,3,1 – 3 Years,NA,5,5,5,5,5,3,5,2,5,2,5,4,5,5,5,4.6,0,0,0.6000000000000001,0.6000000000000001,3.9999999999999996,0c2a2a3a-db5a-4f95-adc9-c001b4dcdd54,NA,1,1,0,1,FALSE
integra,integra391,2022-05-16T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Visa de Protección Internacional,Español,1,1,2,2,1 – 3 Years,2018-09-07T00:00:00Z,4,3,3,5,3,3,5,2,5,3,3,3,1,3,2,3.5,0.3,0,0.4,0.7,2.8,02caffae-59bf-41a2-9511-32b665651567,NA,1,1,0,1,FALSE
integra,integra392,2021-09-27T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,NA,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 – 3 Years,2019-04-18T00:00:00Z,4,3,3,5,5,1,5,2,1,3,2,1,5,3,4,3.2,0.3,0.2,0.4,0.9,2.3000000000000003,98dde952-a428-4ec9-b8e6-8e337619db9a,NA,1,1,0,1,FALSE
integra,integra393,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,NA,Cédula de identidad / ciudadanía,NA,1,NA,1,2,1 – 3 Years,2018-09-08T00:00:00Z,5,5,5,3,5,1,5,5,3,2,5,4,5,5,5,4.5,0,0.2,0.6000000000000001,0.8,3.7,6111a31e-a688-4800-b82c-a4894ff4678e,NA,1,1,0,1,FALSE
integra,integra394,2022-05-09T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Masculino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2021-09-12T00:00:00Z,4,3,3,5,3,3,3,1,5,3,3,1,1,3,2,3,0.3,0,0.4,0.7,2.3,6ac045c1-05d1-4180-a06c-859dd5b252e8,NA,1,1,0,1,FALSE
integra,integra395,2022-01-05T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,NA,1,0,1,2,1 – 3 Years,2018-12-15T00:00:00Z,4,3,3,5,5,3,3,2,5,5,5,3,5,5,5,4,0.3,0,0,0.3,3.7,d688ae46-b268-48a9-8495-e2b045d2278f,NA,2,1,0,0.5,TRUE
integra,integra395,2022-04-22T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,Sí,Español,Pasaporte,Español,1,0,1,2,1 – 3 Years,2018-12-15T00:00:00Z,5,3,5,3,5,2,5,5,5,3,5,4,5,5,5,4.5,0,0.1,0.4,0.5,4,860c96b4-5b6b-49bb-8eca-e122074fb760,NA,2,2,107,1,TRUE
integra,integra396,2022-05-17T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,0,0,0,2,< 1 Year,2021-08-20T00:00:00Z,4,3,2,0,5,2,5,2,5,3,3,1,1,3,2,3.3333333333333335,0.44999999999999996,0.1,0.4,0.95,2.3833333333333337,7ba994a6-d0f2-4ec3-b893-c800b513850c,NA,1,1,0,1,FALSE
integra,integra397,2021-10-25T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,NA,0,1,1,2,1 – 3 Years,2019-08-19T00:00:00Z,4,5,3,0,5,3,3,3,5,5,5,3,5,3,4,4.111111111111111,0.3,0,0,0.3,3.811111111111111,c890deaf-ae64-47af-a50a-36d1d82c71e5,NA,2,1,0,0.5,TRUE
integra,integra397,2022-05-06T00:00:00Z,elsa quishpi,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,0,0,0,3,< 1 Year,2019-08-19T00:00:00Z,5,5,5,0,3,3,5,4,5,3,5,3,5,5,5,4.444444444444445,0,0,0.4,0.4,4.044444444444444,8b1caefe-7bc9-4b77-b699-9e1c4067f4f1,NA,2,2,193,1,TRUE
integra,integra398,2022-05-18T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,NA,Español,Ningún documento,Español,NA,NA,2,3,NA,NA,3,5,5,1,3,2,3,2,5,5,2,1,1,3,2,2.7,0,0.1,0,0.1,2.6,41579cf6-5668-4fbf-a332-eaea4128c1fc,NA,1,1,0,1,FALSE
integra,integra399,2022-01-05T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,Español,0,0,0,3,1 – 3 Years,2017-01-10T00:00:00Z,5,3,3,0,5,3,3,4,5,5,3,3,5,5,5,4,0.3,0,0,0.3,3.7,5207d576-6eaf-4112-9c8b-b94177074c45,NA,1,1,0,1,FALSE
integra,integra4,2022-06-23T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,3,1,1 – 3 Years,2022-06-23T00:00:00Z,4,0,2,3,1,1,3,3,5,5,3,1,1,3,2,2.7777777777777777,0.44999999999999996,0.2,0,0.6499999999999999,2.1277777777777778,6936d109-dac5-44a3-986a-1e968825db0d,NA,1,1,0,1,FALSE
integra,integra40,2022-06-14T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,1 – 3 Years,2022-06-14T00:00:00Z,4,1,3,5,0,3,5,2,5,5,3,1,1,3,2,3.111111111111111,0.3,0,0,0.3,2.8111111111111113,eedf93f2-4b07-411c-a5ff-13f83201ea02,NA,1,1,0,1,FALSE
integra,integra400,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,3,NA,3,3,1 – 3 Years,2018-08-02T00:00:00Z,5,5,5,3,5,3,5,2,5,2,5,4,1,5,3,4.2,0,0,0.6000000000000001,0.6000000000000001,3.6,c1a916b3-5e5e-4273-ae7f-8df6fe04a6c1,NA,1,1,0,1,FALSE
integra,integra401,2021-07-22T00:00:00Z,marcia lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,1,0,1,1,< 1 Year,2018-07-18T00:00:00Z,4,5,3,5,5,3,3,2,5,5,3,3,5,3,4,3.9,0.3,0,0,0.3,3.6,a8e38c79-8a08-465c-a725-ef8310b07ae2,NA,1,1,0,1,FALSE
integra,integra402,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Visa Humanitaria,Español,1,1,2,2,1 – 3 Years,NA,5,0,5,5,5,3,5,2,3,3,5,4,5,5,5,4.333333333333333,0,0,0.4,0.4,3.933333333333333,9d6cf8d6-ceda-4592-a534-d61a60090500,NA,1,1,0,1,FALSE
integra,integra403,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,NA,4,2,1 – 3 Years,2018-05-02T00:00:00Z,5,3,5,3,5,2,3,5,3,3,5,4,5,5,5,4.1,0,0.1,0.4,0.5,3.5999999999999996,b5ead6b1-d09a-446b-875d-7e5b729ff0e3,NA,1,1,0,1,FALSE
integra,integra404,2022-05-18T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,NA,Español,Visa Humanitaria,NA,1,NA,1,1,1 – 3 Years,NA,4,3,5,1,3,2,3,3,5,5,5,1,1,3,2,3,0,0.1,0,0.1,2.9,a0005c0d-a4e3-4a22-b22a-9d73b03b3165,NA,1,1,0,1,FALSE
integra,integra405,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Visa Humanitaria,Español,1,1,NA,1,1 – 3 Years,2020-01-11T00:00:00Z,5,0,5,5,3,3,5,4,5,2,5,4,5,5,5,4.555555555555555,0,0,0.6000000000000001,0.6000000000000001,3.9555555555555553,16e0d68f-61b9-458c-8e78-8f7306651b3f,NA,1,1,0,1,FALSE
integra,integra406,2022-05-12T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,NA,2,NA,2,2,NA,NA,4,3,5,0,3,1,1,2,5,5,3,1,1,3,2,2.6666666666666665,0,0.2,0,0.2,2.4666666666666663,f1fb8ce2-9669-4bc8-b964-40f0c4f6509e,NA,2,1,0,0.5,TRUE
integra,integra406,2022-05-21T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,NA,3,3,NA,NA,5,3,5,3,3,1,3,2,5,5,3,1,1,3,2,3,0,0.2,0,0.2,2.8,a409ade3-fad6-40f7-91a5-8a34fb00eea1,NA,2,2,9,1,TRUE
integra,integra407,2022-05-17T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,NA,Español,Visa de Unasur,Español,1,NA,1,1,1 – 3 Years,NA,5,0,5,3,3,2,1,2,5,5,5,1,1,3,2,3,0,0.1,0,0.1,2.9,329cdc86-b904-4314-a1a9-7eb035abe662,NA,1,1,0,1,FALSE
integra,integra408,2021-10-01T00:00:00Z,mariuxi carranza,Otro,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,1,NA,2,2,1 – 3 Years,NA,4,3,5,3,0,2,3,2,5,5,2,1,1,3,2,2.7777777777777777,0,0.1,0,0.1,2.6777777777777776,27e81142-71f7-4475-99e8-aaebbb8e53c0,NA,1,1,0,1,FALSE
integra,integra409,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Visa Humanitaria,Español,2,0,2,1,1 – 3 Years,1990-08-18T00:00:00Z,5,5,5,5,5,2,5,2,3,2,3,3,5,5,5,4.1,0,0.1,0.6000000000000001,0.7000000000000001,3.3999999999999995,716ca291-81ef-42f3-a8b6-95b3cc12e8fc,NA,1,1,0,1,FALSE
integra,integra41,2022-06-15T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,NA,1 – 3 Years,2022-06-15T00:00:00Z,4,1,3,5,3,2,3,2,5,5,3,1,5,3,4,3.1,0.3,0.1,0,0.4,2.7,5e4eb4ed-30b3-4cd6-ae74-70d7a6470d1a,NA,1,1,0,1,FALSE
integra,integra410,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,1,NA,3,NA,1 – 3 Years,2019-10-19T00:00:00Z,5,5,5,5,5,3,5,2,5,2,5,4,5,5,5,4.6,0,0,0.6000000000000001,0.6000000000000001,3.9999999999999996,a5909698-5212-44c7-96d6-df815d473247,NA,1,1,0,1,FALSE
integra,integra42,2022-06-15T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 – 3 Years,2022-06-15T00:00:00Z,4,1,3,5,0,3,3,2,5,5,3,1,1,3,2,2.888888888888889,0.3,0,0,0.3,2.588888888888889,08bc832a-5113-4207-a8e9-58e6183333ff,NA,1,1,0,1,FALSE
integra,integra43,2021-07-26T00:00:00Z,janeth poma,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,> 5 Years,NA,5,3,5,5,5,3,5,3,3,5,2,1,5,3,4,3.6,0,0,0,0,3.6,055e4335-e3b2-4c98-86b5-94016c537676,NA,3,1,0,0.3333333333333333,TRUE
integra,integra43,2021-12-22T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,1 – 3 Years,2021-12-22T00:00:00Z,4,3,5,5,3,3,3,3,5,5,5,1,5,5,5,3.7,0,0,0,0,3.7,b5fd21ce-d3b7-46ae-be98-efe0449c8192,NA,3,2,149,0.6666666666666666,TRUE
integra,integra43,2022-04-21T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Ecuatoriana,Femenino,Sí,Español,NA,Español,3,0,3,1,1 – 3 Years,2021-07-26T00:00:00Z,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,4.8,0,0,0,0,4.8,2e6ffd7d-46d0-4f37-8660-9300e93866af,NA,3,3,269,1,TRUE
integra,integra44,2022-06-14T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 – 3 Years,2022-06-14T00:00:00Z,4,1,3,3,0,3,5,2,5,5,3,1,1,3,2,2.888888888888889,0.3,0,0,0.3,2.588888888888889,7754e262-4732-467a-9b78-f3d7e54ecc16,NA,1,1,0,1,FALSE
integra,integra446,2021-07-22T00:00:00Z,janeth poma,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2019-10-20T00:00:00Z,5,1,5,5,5,1,3,2,1,3,3,1,5,1,3,2.9,0,0.2,0.4,0.6000000000000001,2.3,4323b15d-c5b7-4308-a3e4-23919d10a9ab,NA,1,1,0,1,FALSE
integra,integra447,2021-07-26T00:00:00Z,maria esther gonzalez,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,NA,2,1,NA,NA,1,0,5,0,3,3,3,1,5,3,3,1,5,1,3,2.5,0,0,0.4,0.4,2.1,c77167c9-6f17-41fb-8cf1-d365cd361d8d,NA,1,1,0,1,FALSE
integra,integra448,2021-09-20T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa Humanitaria,Español,3,NA,2,5,1 – 3 Years,2019-01-11T00:00:00Z,4,3,5,5,0,3,3,2,5,5,5,1,1,3,2,3.3333333333333335,0,0,0,0,3.3333333333333335,baa268da-fffc-4c5d-9b91-e87fe44c7a5f,NA,1,1,0,1,FALSE
integra,integra449,2021-09-20T00:00:00Z,mariuxi carranza,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Visa de Unasur,Español,2,NA,2,2,3 – 5 Years,NA,4,0,5,5,1,3,3,2,5,5,5,1,5,3,4,3.3333333333333335,0,0,0,0,3.3333333333333335,1e75bd53-dfe6-44ab-9b45-b4a7359ddabf,NA,1,1,0,1,FALSE
integra,integra45,2022-06-14T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,< 1 Year,2022-06-14T00:00:00Z,4,1,3,5,0,3,3,2,5,5,3,1,1,5,3,3,0.3,0,0,0.3,2.7,c24d6157-da3e-4322-acbf-3d49a11e59f2,NA,1,1,0,1,FALSE
integra,integra450,2021-09-30T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,2,NA,2,1,1 – 3 Years,NA,4,3,5,3,3,3,3,1,5,5,5,1,1,3,2,3,0,0,0,0,3,77a5a9bd-f98d-4a76-b1ea-7ca3b0b4dafd,NA,1,1,0,1,FALSE
integra,integra451,2021-10-01T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa de Unasur,Español,1,NA,1,2,1 – 3 Years,NA,4,3,5,3,0,3,3,2,5,5,5,1,1,3,2,3.111111111111111,0,0,0,0,3.111111111111111,a06a477b-6e02-4fd3-a351-350bbef21072,NA,1,1,0,1,FALSE
integra,integra452,2021-10-04T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Masculino,NA,Español,Ningún documento,Español,4,NA,4,1,1 – 3 Years,NA,4,1,5,5,3,3,3,1,5,5,3,1,1,3,2,2.8,0,0,0,0,2.8,e43556d1-e8c9-40ab-aec0-c151ea2c6aa9,NA,1,1,0,1,FALSE
integra,integra453,2021-10-04T00:00:00Z,mayra samaniego,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,0,NA,NA,3,> 5 Years,NA,4,3,3,0,3,3,3,2,5,3,5,1,5,3,4,3.3333333333333335,0.3,0,0.4,0.7,2.6333333333333337,e6e85695-f193-4e8b-8890-f8c248e7bc94,NA,1,1,0,1,FALSE
integra,integra454,2021-10-04T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,2,NA,2,2,1 – 3 Years,NA,4,5,5,5,3,2,3,2,5,3,5,1,1,3,2,3.5,0,0.1,0.4,0.5,3,0d7e2a8e-63ab-4c92-968d-10ee9cbe6ce7,NA,2,1,0,0.5,TRUE
integra,integra454,2022-04-18T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,Español,3,2,5,3,1 – 3 Years,NA,5,5,5,3,5,3,5,4,5,2,5,4,5,5,5,4.6,0,0,0.6000000000000001,0.6000000000000001,3.9999999999999996,7228d17f-3cb2-436b-a772-dc8521508606,NA,2,2,196,1,TRUE
integra,integra455,2021-10-06T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa Humanitaria,Español,1,NA,1,1,1 – 3 Years,2021-10-06T00:00:00Z,4,3,5,5,0,3,1,1,5,5,5,1,1,1,1,2.888888888888889,0,0,0,0,2.888888888888889,ed121261-06c8-4fa3-abf2-3f6ba2308d0c,NA,1,1,0,1,FALSE
integra,integra456,2021-10-12T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,NA,3,NA,3,1,1 – 3 Years,NA,4,3,5,5,0,2,3,2,5,5,3,1,5,3,4,3.3333333333333335,0,0.1,0,0.1,3.2333333333333334,f889a28f-6456-428a-aa60-21dc90e0d561,NA,1,1,0,1,FALSE
integra,integra457,2021-10-11T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,3,< 1 Year,2020-11-24T00:00:00Z,3,1,3,5,1,1,1,2,5,5,3,1,1,3,2,2.4,0.3,0.2,0,0.5,1.9,f13e96fc-355c-43f1-b88f-5f5eb86b7b96,NA,1,1,0,1,FALSE
integra,integra458,2021-10-12T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,NA,Visa Humanitaria,NA,2,0,2,2,3 – 5 Years,NA,5,5,5,3,0,3,3,2,5,5,5,1,1,1,1,3.3333333333333335,0,0,0,0,3.3333333333333335,27ec04db-7379-4ea2-a219-18403a386406,NA,1,1,0,1,FALSE
integra,integra459,2021-10-14T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,6,NA,NA,2,3 – 5 Years,NA,4,5,5,5,0,1,3,2,5,5,5,1,5,3,4,3.7777777777777777,0,0.2,0,0.2,3.5777777777777775,b28d46f5-7075-413f-a1be-8dcdeeab76e3,NA,1,1,0,1,FALSE
